Security_Id,Vendor_ID,Vendor_Code,Source_Feed_ID,Price_Type,Exchange_Code,Price_Date,Price_USD,Median_Price,Price_Variation_Pct,Abs_Price_Variation_Pct,Outlier_Category,Is_Concurrent_Price
NVQEBWUW,40,Reuters,52,Bid,LON,2025-03-27,456.92800000000005,456.92800000000005,0.0,0.0,Exact Match (0%),True
NVQEBWUW,60,FactSet,151,Bid,NYC,2024-03-30,68.6276,68.6276,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,501,Close,OSL,2025-08-01,57.11750000000001,57.11750000000001,0.0,0.0,Exact Match (0%),True
NW8BKXCG,90,ICE_Data,402,Bid,SYD,2025-04-02,176.50944,176.50944,0.0,0.0,Exact Match (0%),True
NW8BKXCG,80,Morningstar,300,Bid,NYC,2025-01-02,98.77440000000001,98.77440000000001,0.0,0.0,Exact Match (0%),True
NW8BKXCG,10,Bloomberg,22,Close,TOK,2024-04-03,70.7386,70.7386,0.0,0.0,Exact Match (0%),True
NW8BKXCG,50,Refinitiv,77,Open,NYC,2024-04-03,204.11110000000002,204.11110000000002,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,502,Bid,ZUR,2024-05-03,169.15304999999998,169.15304999999998,0.0,0.0,Exact Match (0%),True
NW8BKXCG,50,Refinitiv,76,Bid,AMS,2025-09-04,169.08768,169.08768,0.0,0.0,Exact Match (0%),True
NW8BKXCG,50,Refinitiv,75,Bid,OSL,2023-11-05,119.603,119.603,0.0,0.0,Exact Match (0%),True
NW8BKXCG,40,Reuters,50,Bid,LON,2024-11-05,64.296684,64.296684,0.0,0.0,Exact Match (0%),True
NW8BKXCG,70,MSCI,201,Open,TOK,2025-03-06,134.85,134.85,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,500,Close,SYD,2024-09-06,28.99584,28.99584,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,500,Open,TOK,2024-03-08,468.32500000000005,468.32500000000005,0.0,0.0,Exact Match (0%),True
NW8BKXCG,10,Bloomberg,22,Open,AMS,2025-10-08,333.057,333.057,0.0,0.0,Exact Match (0%),True
NW8BKXCG,60,FactSet,150,Bid,LON,2025-10-09,338.39300000000003,338.39300000000003,0.0,0.0,Exact Match (0%),True
NW8BKXCG,40,Reuters,52,Open,TOK,2024-07-10,230.63410000000002,230.63410000000002,0.0,0.0,Exact Match (0%),True
NW8BKXCG,80,Morningstar,301,Close,ZUR,2025-07-10,38.7168,38.7168,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,500,Ask,LON,2024-08-11,59.8,59.8,0.0,0.0,Exact Match (0%),True
NW8BKXCG,80,Morningstar,302,Ask,ZUR,2025-07-11,87.89000000000001,87.89000000000001,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,500,Open,AMS,2025-05-12,59.088,59.088,0.0,0.0,Exact Match (0%),True
NW8BKXCG,60,FactSet,152,Close,TOK,2025-04-14,166.53138,166.53138,0.0,0.0,Exact Match (0%),True
NW8BKXCG,90,ICE_Data,400,Bid,STO,2024-02-14,464.31000000000006,464.31000000000006,0.0,0.0,Exact Match (0%),True
NW8BKXCG,50,Refinitiv,77,Ask,STO,2025-01-15,463.478,463.478,0.0,0.0,Exact Match (0%),True
NW8BKXCG,30,S&P,101,Ask,STO,2025-02-17,266.805,266.805,0.0,0.0,Exact Match (0%),True
NW8BKXCG,30,S&P,101,Ask,AMS,2024-07-17,134.6,134.6,0.0,0.0,Exact Match (0%),True
NW8BKXCG,20,Markit,25,Ask,LON,2025-04-18,301.753327,301.753327,0.0,0.0,Exact Match (0%),True
NW8BKXCG,20,Markit,25,Open,TOR,2025-05-18,166.98,166.98,0.0,0.0,Exact Match (0%),True
NW8BKXCG,80,Morningstar,300,Close,FRA,2024-07-19,244.53000000000003,244.53000000000003,0.0,0.0,Exact Match (0%),True
NW8BKXCG,20,Markit,25,Open,TOK,2024-03-20,71.52,71.52,0.0,0.0,Exact Match (0%),True
NW8BKXCG,70,MSCI,201,Open,OSL,2024-07-23,160.6854,160.6854,0.0,0.0,Exact Match (0%),True
NW8BKXCG,90,ICE_Data,402,Open,TOK,2025-10-23,231.285,231.285,0.0,0.0,Exact Match (0%),True
NW8BKXCG,50,Refinitiv,75,Ask,AMS,2025-02-24,158.43359999999998,158.43359999999998,0.0,0.0,Exact Match (0%),True
NW8BKXCG,20,Markit,26,Ask,SYD,2024-05-24,286.89799999999997,286.89799999999997,0.0,0.0,Exact Match (0%),True
NW8BKXCG,60,FactSet,152,Open,TOK,2024-09-24,186.3504,186.3504,0.0,0.0,Exact Match (0%),True
NW8BKXCG,20,Markit,26,Open,SYD,2025-08-28,374.6,374.6,0.0,0.0,Exact Match (0%),True
NW8BKXCG,50,Refinitiv,77,Ask,OSL,2023-12-29,22.5225,22.5225,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,500,Close,AMS,2024-01-29,107.53728000000001,107.53728000000001,0.0,0.0,Exact Match (0%),True
NW8BKXCG,40,Reuters,51,Close,SYD,2025-05-29,252.87449999999998,252.87449999999998,0.0,0.0,Exact Match (0%),True
NW8BKXCG,100,NASDAQ,500,Close,LON,2025-05-30,407.672,407.672,0.0,0.0,Exact Match (0%),True
NW8BKXCG,40,Reuters,52,Close,LON,2024-08-31,164.28,164.28,0.0,0.0,Exact Match (0%),True
NX1WVBD,60,FactSet,152,Bid,STO,2024-01-01,186.8,186.8,0.0,0.0,Exact Match (0%),True
NX1WVBD,60,FactSet,151,Ask,STO,2025-01-03,21.33699,21.33699,0.0,0.0,Exact Match (0%),True
NX1WVBD,20,Markit,26,Ask,AMS,2025-02-04,29.444758,29.444758,0.0,0.0,Exact Match (0%),True
NX1WVBD,40,Reuters,51,Open,LON,2024-05-05,146.58900000000003,146.58900000000003,0.0,0.0,Exact Match (0%),True
NX1WVBD,60,FactSet,150,Close,LON,2024-10-06,624.6997,624.6997,0.0,0.0,Exact Match (0%),True
NX1WVBD,60,FactSet,151,Close,AMS,2025-07-08,191.8411,191.8411,0.0,0.0,Exact Match (0%),True
NX1WVBD,70,MSCI,201,Ask,STO,2024-07-09,38.888408,38.888408,0.0,0.0,Exact Match (0%),True
NX1WVBD,10,Bloomberg,21,Open,TOR,2024-10-09,20.448,20.448,0.0,0.0,Exact Match (0%),True
NX1WVBD,10,Bloomberg,21,Ask,FRA,2024-09-12,177.490035,177.490035,0.0,0.0,Exact Match (0%),True
NX1WVBD,90,ICE_Data,402,Bid,TOK,2024-04-14,628.1319000000001,628.1319000000001,0.0,0.0,Exact Match (0%),True
NX1WVBD,40,Reuters,51,Ask,ZUR,2025-08-15,214.3336,214.3336,0.0,0.0,Exact Match (0%),True
NX1WVBD,60,FactSet,150,Bid,STO,2024-11-15,86.6109,86.6109,0.0,0.0,Exact Match (0%),True
NX1WVBD,80,Morningstar,300,Bid,NYC,2024-01-17,46.845,46.845,0.0,0.0,Exact Match (0%),True
NX1WVBD,80,Morningstar,300,Ask,ZUR,2024-12-18,145.008,145.008,0.0,0.0,Exact Match (0%),True
NX1WVBD,40,Reuters,51,Open,NYC,2025-02-19,368.816,368.816,0.0,0.0,Exact Match (0%),True
NX1WVBD,20,Markit,25,Close,STO,2025-05-20,394.779,394.779,0.0,0.0,Exact Match (0%),True
NX1WVBD,30,S&P,102,Bid,TOK,2025-04-22,298.5086,298.5086,0.0,0.0,Exact Match (0%),True
NX1WVBD,30,S&P,101,Close,ZUR,2023-12-23,93.5766,93.5766,0.0,0.0,Exact Match (0%),True
NX1WVBD,60,FactSet,150,Bid,STO,2025-05-23,305.99,305.99,0.0,0.0,Exact Match (0%),True
NX1WVBD,100,NASDAQ,501,Ask,ZUR,2025-05-23,8.150400000000001,8.150400000000001,0.0,0.0,Exact Match (0%),True
NX1WVBD,90,ICE_Data,400,Open,STO,2024-10-25,247.049,247.049,0.0,0.0,Exact Match (0%),True
NX1WVBD,90,ICE_Data,401,Bid,OSL,2025-05-26,217.41500000000002,217.41500000000002,0.0,0.0,Exact Match (0%),True
NX1WVBD,40,Reuters,52,Bid,AMS,2025-07-30,57.4647,57.4647,0.0,0.0,Exact Match (0%),True
NYTK1ZW,60,FactSet,150,Open,AMS,2024-05-01,70.1568,70.1568,0.0,0.0,Exact Match (0%),True
NYTK1ZW,60,FactSet,151,Bid,TOK,2024-04-03,205.95749999999998,205.95749999999998,0.0,0.0,Exact Match (0%),True
NYTK1ZW,50,Refinitiv,75,Bid,NYC,2024-08-03,581.4042000000001,581.4042000000001,0.0,0.0,Exact Match (0%),True
NYTK1ZW,40,Reuters,52,Bid,FRA,2024-11-03,43.71186,43.71186,0.0,0.0,Exact Match (0%),True
NYTK1ZW,90,ICE_Data,401,Close,LON,2024-01-05,62.94400000000001,62.94400000000001,0.0,0.0,Exact Match (0%),True
NYTK1ZW,70,MSCI,201,Ask,AMS,2024-01-06,225.61499999999998,225.61499999999998,0.0,0.0,Exact Match (0%),True
NYTK1ZW,60,FactSet,150,Ask,TOR,2025-03-07,259.97675,259.97675,0.0,0.0,Exact Match (0%),True
NYTK1ZW,60,FactSet,152,Close,FRA,2024-06-08,123.13536,123.13536,0.0,0.0,Exact Match (0%),True
NYTK1ZW,50,Refinitiv,77,Open,NYC,2024-11-09,510.507,510.507,0.0,0.0,Exact Match (0%),True
NYTK1ZW,80,Morningstar,300,Ask,TOK,2024-01-11,305.45300000000003,305.45300000000003,0.0,0.0,Exact Match (0%),True
NYTK1ZW,10,Bloomberg,22,Ask,OSL,2024-03-12,173.66400000000002,173.66400000000002,0.0,0.0,Exact Match (0%),True
NYTK1ZW,100,NASDAQ,501,Close,AMS,2024-11-16,448.2034,448.2034,0.0,0.0,Exact Match (0%),True
NYTK1ZW,50,Refinitiv,76,Open,SYD,2024-07-17,436.59000000000003,436.59000000000003,0.0,0.0,Exact Match (0%),True
NYTK1ZW,30,S&P,101,Close,SYD,2024-10-18,171.46944000000002,171.46944000000002,0.0,0.0,Exact Match (0%),True
NYTK1ZW,90,ICE_Data,402,Ask,TOR,2025-03-22,27.664,27.664,0.0,0.0,Exact Match (0%),True
NYTK1ZW,70,MSCI,200,Bid,AMS,2025-01-23,40.8288,40.8288,0.0,0.0,Exact Match (0%),True
NYTK1ZW,100,NASDAQ,500,Close,SYD,2024-07-24,78.99,78.99,0.0,0.0,Exact Match (0%),True
NYTK1ZW,90,ICE_Data,401,Close,ZUR,2024-10-24,45.42048,45.42048,0.0,0.0,Exact Match (0%),True
NYTK1ZW,90,ICE_Data,402,Bid,TOK,2024-03-25,204.303,204.303,0.0,0.0,Exact Match (0%),True
NYTK1ZW,50,Refinitiv,75,Ask,FRA,2023-11-25,158.656,158.656,0.0,0.0,Exact Match (0%),True
NYTK1ZW,50,Refinitiv,77,Bid,STO,2025-06-26,19.6512,19.6512,0.0,0.0,Exact Match (0%),True
NYTK1ZW,50,Refinitiv,76,Close,SYD,2024-02-28,21.5355,21.5355,0.0,0.0,Exact Match (0%),True
NYTK1ZW,100,NASDAQ,500,Close,TOK,2024-03-31,418.6336,418.6336,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,500,Open,AMS,2024-08-04,33.4397,33.4397,0.0,0.0,Exact Match (0%),True
NZH13CD5,10,Bloomberg,21,Ask,TOK,2024-11-04,116.77600000000001,116.77600000000001,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,501,Bid,TOR,2025-01-06,263.00399999999996,263.00399999999996,0.0,0.0,Exact Match (0%),True
NZH13CD5,60,FactSet,152,Bid,SYD,2024-04-07,75.04990000000001,75.04990000000001,0.0,0.0,Exact Match (0%),True
NZH13CD5,40,Reuters,52,Bid,LON,2025-06-11,273.896,273.896,0.0,0.0,Exact Match (0%),True
NZH13CD5,60,FactSet,150,Ask,SYD,2024-03-12,190.6,190.6,0.0,0.0,Exact Match (0%),True
NZH13CD5,50,Refinitiv,76,Close,STO,2024-07-15,43.78,43.78,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,500,Close,SYD,2025-04-16,49.647,49.647,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,500,Ask,FRA,2024-02-16,98.09639999999999,98.09639999999999,0.0,0.0,Exact Match (0%),True
NZH13CD5,90,ICE_Data,402,Ask,STO,2025-10-16,553.999,553.999,0.0,0.0,Exact Match (0%),True
NZH13CD5,80,Morningstar,302,Close,OSL,2024-02-21,252.885,252.885,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,502,Bid,AMS,2025-07-23,211.6912,211.6912,0.0,0.0,Exact Match (0%),True
NZH13CD5,60,FactSet,152,Ask,AMS,2025-03-23,199.578,199.578,0.0,0.0,Exact Match (0%),True
NZH13CD5,10,Bloomberg,20,Ask,TOK,2024-11-23,241.68400000000003,241.68400000000003,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,501,Bid,SYD,2024-11-23,34.49,34.49,0.0,0.0,Exact Match (0%),True
NZH13CD5,70,MSCI,201,Close,LON,2024-08-24,418.545,418.545,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,502,Ask,AMS,2024-12-24,38.48832,38.48832,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,501,Open,OSL,2024-07-24,205.82250000000002,205.82250000000002,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,500,Ask,OSL,2025-09-24,56.22439000000001,56.22439000000001,0.0,0.0,Exact Match (0%),True
NZH13CD5,90,ICE_Data,401,Open,LON,2024-10-26,165.7632,165.7632,0.0,0.0,Exact Match (0%),True
NZH13CD5,30,S&P,102,Close,NYC,2025-07-27,132.24960000000002,132.24960000000002,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,502,Close,TOR,2024-06-27,23.54016,23.54016,0.0,0.0,Exact Match (0%),True
NZH13CD5,100,NASDAQ,501,Close,ZUR,2024-07-30,136.371,136.371,0.0,0.0,Exact Match (0%),True
NZH13CD5,50,Refinitiv,75,Bid,OSL,2025-05-31,444.1293,444.1293,0.0,0.0,Exact Match (0%),True
NZRF5A7,60,FactSet,151,Ask,STO,2025-10-01,113.967,113.967,0.0,0.0,Exact Match (0%),True
NZRF5A7,100,NASDAQ,500,Open,NYC,2025-01-02,90.652,90.652,0.0,0.0,Exact Match (0%),True
NZRF5A7,30,S&P,100,Ask,AMS,2023-12-03,315.28000000000003,315.28000000000003,0.0,0.0,Exact Match (0%),True
NZRF5A7,30,S&P,102,Close,AMS,2025-05-05,224.2959,224.2959,0.0,0.0,Exact Match (0%),True
NZRF5A7,20,Markit,27,Ask,NYC,2025-01-11,186.2448,186.2448,0.0,0.0,Exact Match (0%),True
NZRF5A7,50,Refinitiv,75,Open,AMS,2025-08-12,201.795,201.795,0.0,0.0,Exact Match (0%),True
NZRF5A7,40,Reuters,51,Open,ZUR,2024-10-12,503.63500000000005,503.63500000000005,0.0,0.0,Exact Match (0%),True
NZRF5A7,30,S&P,101,Open,LON,2024-11-15,315.0812,315.0812,0.0,0.0,Exact Match (0%),True
NZRF5A7,70,MSCI,202,Ask,ZUR,2024-12-19,485.4,485.4,0.0,0.0,Exact Match (0%),True
NZRF5A7,100,NASDAQ,500,Close,TOR,2025-07-20,39.431000000000004,39.431000000000004,0.0,0.0,Exact Match (0%),True
NZRF5A7,60,FactSet,152,Open,AMS,2024-07-22,18.645,18.645,0.0,0.0,Exact Match (0%),True
NZRF5A7,80,Morningstar,301,Ask,OSL,2024-03-24,50.4153,50.4153,0.0,0.0,Exact Match (0%),True
NZRF5A7,70,MSCI,200,Close,NYC,2024-12-29,103.28,103.28,0.0,0.0,Exact Match (0%),True
NZRF5A7,100,NASDAQ,500,Open,NYC,2024-06-29,262.086,262.086,0.0,0.0,Exact Match (0%),True
NZRF5A7,50,Refinitiv,77,Bid,ZUR,2025-03-30,293.69849999999997,293.69849999999997,0.0,0.0,Exact Match (0%),True
NZRF5A7,100,NASDAQ,502,Ask,NYC,2024-12-31,350.3,350.3,0.0,0.0,Exact Match (0%),True
O1LQSRN,100,NASDAQ,502,Bid,FRA,2025-03-02,284.415,284.415,0.0,0.0,Exact Match (0%),True
O1LQSRN,70,MSCI,202,Bid,TOR,2024-08-05,120.855,120.855,0.0,0.0,Exact Match (0%),True
O1LQSRN,40,Reuters,50,Bid,ZUR,2025-01-06,106.76214,106.76214,0.0,0.0,Exact Match (0%),True
O1LQSRN,10,Bloomberg,21,Bid,STO,2025-08-10,47.377,47.377,0.0,0.0,Exact Match (0%),True
O1LQSRN,90,ICE_Data,402,Open,ZUR,2023-11-10,94.46330000000002,94.46330000000002,0.0,0.0,Exact Match (0%),True
O1LQSRN,60,FactSet,151,Bid,SYD,2024-08-11,320.5,320.5,0.0,0.0,Exact Match (0%),True
O1LQSRN,80,Morningstar,301,Ask,NYC,2025-03-12,243.39364700000004,243.39364700000004,0.0,0.0,Exact Match (0%),True
O1LQSRN,30,S&P,102,Ask,OSL,2024-09-12,162.48,162.48,0.0,0.0,Exact Match (0%),True
O1LQSRN,30,S&P,100,Open,STO,2025-02-15,147.0475,147.0475,0.0,0.0,Exact Match (0%),True
O1LQSRN,10,Bloomberg,20,Ask,NYC,2025-10-16,294.96234100000004,294.96234100000004,0.0,0.0,Exact Match (0%),True
O1LQSRN,60,FactSet,151,Open,TOR,2025-07-19,456.39,456.39,0.0,0.0,Exact Match (0%),True
O1LQSRN,100,NASDAQ,500,Bid,NYC,2025-03-22,183.224,183.224,0.0,0.0,Exact Match (0%),True
O1LQSRN,90,ICE_Data,400,Open,ZUR,2024-02-23,232.8,232.8,0.0,0.0,Exact Match (0%),True
O1LQSRN,50,Refinitiv,76,Open,TOR,2025-07-23,146.85529,146.85529,0.0,0.0,Exact Match (0%),True
O1LQSRN,10,Bloomberg,20,Close,FRA,2024-06-23,330.768816,330.768816,0.0,0.0,Exact Match (0%),True
O1LQSRN,60,FactSet,152,Bid,TOK,2024-10-25,101.3421,101.3421,0.0,0.0,Exact Match (0%),True
O1LQSRN,20,Markit,26,Ask,SYD,2024-10-27,70.97377,70.97377,0.0,0.0,Exact Match (0%),True
O1LQSRN,10,Bloomberg,22,Close,TOK,2025-08-31,95.72,95.72,0.0,0.0,Exact Match (0%),True
O1LQSRN,90,ICE_Data,401,Bid,TOR,2024-03-31,255.8976,255.8976,0.0,0.0,Exact Match (0%),True
O46W4JKF,50,Refinitiv,75,Open,LON,2024-05-02,190.515,190.515,0.0,0.0,Exact Match (0%),True
O46W4JKF,30,S&P,100,Ask,NYC,2025-01-03,129.94559999999998,129.94559999999998,0.0,0.0,Exact Match (0%),True
O46W4JKF,60,FactSet,150,Ask,OSL,2025-02-05,67.84320000000001,67.84320000000001,0.0,0.0,Exact Match (0%),True
O46W4JKF,40,Reuters,52,Close,ZUR,2025-01-05,65.66000000000001,65.66000000000001,0.0,0.0,Exact Match (0%),True
O46W4JKF,60,FactSet,152,Bid,SYD,2025-01-05,13.860000000000001,13.860000000000001,0.0,0.0,Exact Match (0%),True
O46W4JKF,60,FactSet,150,Bid,FRA,2024-03-06,380.54190000000006,380.54190000000006,0.0,0.0,Exact Match (0%),True
O46W4JKF,80,Morningstar,300,Bid,STO,2025-09-06,56.750400000000006,56.750400000000006,0.0,0.0,Exact Match (0%),True
O46W4JKF,30,S&P,100,Bid,OSL,2025-04-07,369.0,369.0,0.0,0.0,Exact Match (0%),True
O46W4JKF,20,Markit,26,Bid,STO,2025-09-08,181.17300000000003,181.17300000000003,0.0,0.0,Exact Match (0%),True
O46W4JKF,90,ICE_Data,400,Bid,TOR,2024-10-11,5.8683000000000005,5.8683000000000005,0.0,0.0,Exact Match (0%),True
O46W4JKF,90,ICE_Data,401,Bid,NYC,2025-04-15,234.63000000000002,234.63000000000002,0.0,0.0,Exact Match (0%),True
O46W4JKF,20,Markit,27,Close,SYD,2024-12-15,277.20000000000005,277.20000000000005,0.0,0.0,Exact Match (0%),True
O46W4JKF,60,FactSet,152,Close,TOK,2025-08-16,86.9426,86.9426,0.0,0.0,Exact Match (0%),True
O46W4JKF,100,NASDAQ,501,Open,SYD,2024-07-17,183.2448,183.2448,0.0,0.0,Exact Match (0%),True
O46W4JKF,100,NASDAQ,502,Open,AMS,2023-11-17,189.36960000000002,189.36960000000002,0.0,0.0,Exact Match (0%),True
O46W4JKF,50,Refinitiv,77,Close,LON,2025-06-18,266.928,266.928,0.0,0.0,Exact Match (0%),True
O46W4JKF,50,Refinitiv,75,Open,OSL,2025-06-18,163.82112,163.82112,0.0,0.0,Exact Match (0%),True
O46W4JKF,70,MSCI,200,Open,STO,2023-11-18,219.144,219.144,0.0,0.0,Exact Match (0%),True
O46W4JKF,50,Refinitiv,77,Open,STO,2024-05-19,352.2459,352.2459,0.0,0.0,Exact Match (0%),True
O46W4JKF,50,Refinitiv,75,Ask,OSL,2025-03-20,276.39979,276.39979,0.0,0.0,Exact Match (0%),True
O46W4JKF,80,Morningstar,301,Ask,STO,2025-05-22,60.003600000000006,60.003600000000006,0.0,0.0,Exact Match (0%),True
O46W4JKF,20,Markit,27,Close,SYD,2023-11-22,208.567516,208.567516,0.0,0.0,Exact Match (0%),True
O46W4JKF,40,Reuters,52,Bid,LON,2023-11-22,56.95,56.95,0.0,0.0,Exact Match (0%),True
O46W4JKF,50,Refinitiv,76,Open,TOR,2024-12-24,125.7696,125.7696,0.0,0.0,Exact Match (0%),True
O46W4JKF,40,Reuters,51,Open,STO,2024-04-25,25.974,25.974,0.0,0.0,Exact Match (0%),True
O46W4JKF,10,Bloomberg,20,Close,STO,2023-12-25,214.95610000000002,214.95610000000002,0.0,0.0,Exact Match (0%),True
O46W4JKF,20,Markit,27,Close,TOR,2024-07-25,157.8048,157.8048,0.0,0.0,Exact Match (0%),True
O46W4JKF,40,Reuters,51,Ask,OSL,2025-09-26,423.7,423.7,0.0,0.0,Exact Match (0%),True
O46W4JKF,70,MSCI,202,Close,FRA,2025-08-30,221.93249999999998,221.93249999999998,0.0,0.0,Exact Match (0%),True
O46W4JKF,40,Reuters,52,Ask,STO,2025-01-31,37.031040000000004,37.031040000000004,0.0,0.0,Exact Match (0%),True
O46W4JKF,40,Reuters,51,Open,STO,2025-07-31,283.32,283.32,0.0,0.0,Exact Match (0%),True
O4GKWWJW,40,Reuters,52,Close,TOK,2024-08-04,330.43,330.43,0.0,0.0,Exact Match (0%),True
O4GKWWJW,60,FactSet,150,Close,ZUR,2025-02-06,154.4736,154.4736,0.0,0.0,Exact Match (0%),True
O4GKWWJW,80,Morningstar,301,Ask,TOK,2025-08-07,73.038,73.038,0.0,0.0,Exact Match (0%),True
O4GKWWJW,20,Markit,27,Ask,NYC,2024-07-08,102.07679999999999,102.07679999999999,0.0,0.0,Exact Match (0%),True
O4GKWWJW,70,MSCI,200,Bid,NYC,2023-12-09,166.7892,166.7892,0.0,0.0,Exact Match (0%),True
O4GKWWJW,90,ICE_Data,402,Bid,TOR,2024-04-12,38.6,38.6,0.0,0.0,Exact Match (0%),True
O4GKWWJW,10,Bloomberg,20,Close,AMS,2025-09-12,93.01,93.01,0.0,0.0,Exact Match (0%),True
O4GKWWJW,40,Reuters,52,Bid,LON,2025-07-14,69.34433,69.34433,0.0,0.0,Exact Match (0%),True
O4GKWWJW,10,Bloomberg,21,Close,TOR,2024-09-17,382.18,382.18,0.0,0.0,Exact Match (0%),True
O4GKWWJW,60,FactSet,152,Ask,FRA,2024-10-19,154.9752,154.9752,0.0,0.0,Exact Match (0%),True
O4GKWWJW,50,Refinitiv,75,Bid,NYC,2024-02-21,129.79680000000002,129.79680000000002,0.0,0.0,Exact Match (0%),True
O4GKWWJW,70,MSCI,200,Open,FRA,2025-03-22,147.64499999999998,147.64499999999998,0.0,0.0,Exact Match (0%),True
O4GKWWJW,50,Refinitiv,76,Open,TOR,2024-11-22,314.97760000000005,314.97760000000005,0.0,0.0,Exact Match (0%),True
O4GKWWJW,100,NASDAQ,501,Ask,TOK,2024-03-23,127.10016,127.10016,0.0,0.0,Exact Match (0%),True
O4GKWWJW,30,S&P,101,Bid,STO,2025-01-24,308.6154,308.6154,0.0,0.0,Exact Match (0%),True
O4GKWWJW,30,S&P,100,Bid,NYC,2025-10-25,354.5,354.5,0.0,0.0,Exact Match (0%),True
O4GKWWJW,50,Refinitiv,76,Bid,NYC,2024-09-25,340.69,340.69,0.0,0.0,Exact Match (0%),True
O4GKWWJW,60,FactSet,150,Open,TOR,2024-09-26,369.1268,369.1268,0.0,0.0,Exact Match (0%),True
O4GKWWJW,90,ICE_Data,400,Open,ZUR,2024-07-27,189.3867,189.3867,0.0,0.0,Exact Match (0%),True
O4GKWWJW,80,Morningstar,300,Ask,TOK,2025-10-27,459.81,459.81,0.0,0.0,Exact Match (0%),True
O4GKWWJW,80,Morningstar,300,Bid,TOK,2025-04-28,548.497,548.497,0.0,0.0,Exact Match (0%),True
O4GKWWJW,10,Bloomberg,21,Ask,NYC,2025-03-31,135.38196,135.38196,0.0,0.0,Exact Match (0%),True
O6OUZ1E,30,S&P,100,Open,FRA,2024-05-02,355.824,355.824,0.0,0.0,Exact Match (0%),True
O6OUZ1E,30,S&P,101,Ask,ZUR,2024-05-03,63.690000000000005,63.690000000000005,0.0,0.0,Exact Match (0%),True
O6OUZ1E,20,Markit,25,Ask,AMS,2025-04-07,513.4676,513.4676,0.0,0.0,Exact Match (0%),True
O6OUZ1E,10,Bloomberg,21,Close,TOK,2023-11-09,278.2571,278.2571,0.0,0.0,Exact Match (0%),True
O6OUZ1E,20,Markit,27,Bid,SYD,2024-11-10,202.87385600000002,202.87385600000002,0.0,0.0,Exact Match (0%),True
O6OUZ1E,70,MSCI,202,Open,ZUR,2024-01-15,142.35222,142.35222,0.0,0.0,Exact Match (0%),True
O6OUZ1E,10,Bloomberg,21,Open,LON,2024-01-16,344.4,344.4,0.0,0.0,Exact Match (0%),True
O6OUZ1E,50,Refinitiv,77,Ask,STO,2024-08-17,283.353,283.353,0.0,0.0,Exact Match (0%),True
O6OUZ1E,40,Reuters,50,Ask,STO,2024-01-17,54.806000000000004,54.806000000000004,0.0,0.0,Exact Match (0%),True
O6OUZ1E,90,ICE_Data,401,Bid,NYC,2025-07-19,81.348,81.348,0.0,0.0,Exact Match (0%),True
O6OUZ1E,100,NASDAQ,501,Bid,NYC,2024-02-20,339.47339999999997,339.47339999999997,0.0,0.0,Exact Match (0%),True
O6OUZ1E,100,NASDAQ,500,Bid,OSL,2024-02-20,344.4182,344.4182,0.0,0.0,Exact Match (0%),True
O6OUZ1E,60,FactSet,152,Bid,OSL,2025-06-23,39.7,39.7,0.0,0.0,Exact Match (0%),True
O6OUZ1E,60,FactSet,150,Open,TOK,2024-11-23,271.4912,271.4912,0.0,0.0,Exact Match (0%),True
O6OUZ1E,80,Morningstar,302,Bid,FRA,2025-07-24,299.7178,299.7178,0.0,0.0,Exact Match (0%),True
O6OUZ1E,40,Reuters,51,Ask,OSL,2023-12-26,545.216,545.216,0.0,0.0,Exact Match (0%),True
O6OUZ1E,50,Refinitiv,75,Bid,FRA,2025-02-27,242.3238,242.3238,0.0,0.0,Exact Match (0%),True
O6OUZ1E,90,ICE_Data,401,Bid,FRA,2024-02-29,434.1,434.1,0.0,0.0,Exact Match (0%),True
O6OUZ1E,60,FactSet,152,Open,LON,2025-07-29,47.844298,47.844298,0.0,0.0,Exact Match (0%),True
O6OUZ1E,40,Reuters,51,Open,TOR,2024-01-31,139.83168,139.83168,0.0,0.0,Exact Match (0%),True
O7FHS32U,20,Markit,25,Ask,SYD,2025-02-07,529.7710000000001,529.7710000000001,0.0,0.0,Exact Match (0%),True
O7FHS32U,70,MSCI,202,Open,STO,2023-12-09,193.424,193.424,0.0,0.0,Exact Match (0%),True
